2024-04-09 11:01:42.812212: [training]
2024-04-09 11:03:13.213083: iter: [1/300], train_loss: 11.515466, valid_loss: 0.667265, best_valid_loss: 0.667265, lr: 0.00100
2024-04-09 15:32:42.913492: iter: [199/300], train_loss: 1.447967, valid_loss: 0.192927, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:34:06.902870: iter: [200/300], train_loss: 1.448393, valid_loss: 0.194068, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:35:31.981619: iter: [201/300], train_loss: 1.446814, valid_loss: 0.195813, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:36:55.764056: iter: [202/300], train_loss: 1.446026, valid_loss: 0.192610, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:38:20.986422: iter: [203/300], train_loss: 1.444078, valid_loss: 0.192209, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:39:42.973714: iter: [204/300], train_loss: 1.443512, valid_loss: 0.192623, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:41:05.134314: iter: [205/300], train_loss: 1.448051, valid_loss: 0.196369, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:42:28.287085: iter: [206/300], train_loss: 1.450991, valid_loss: 0.193611, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:43:50.628162: iter: [207/300], train_loss: 1.440252, valid_loss: 0.190034, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:45:13.279616: iter: [208/300], train_loss: 1.445801, valid_loss: 0.189476, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:46:34.266170: iter: [209/300], train_loss: 1.444130, valid_loss: 0.191151, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:47:54.378024: iter: [210/300], train_loss: 1.440548, valid_loss: 0.193240, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:49:14.867259: iter: [211/300], train_loss: 1.440373, valid_loss: 0.191685, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:50:35.443996: iter: [212/300], train_loss: 1.451219, valid_loss: 0.190436, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:51:55.793678: iter: [213/300], train_loss: 1.443496, valid_loss: 0.191206, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:53:14.287775: iter: [214/300], train_loss: 1.440432, valid_loss: 0.191872, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:54:32.764619: iter: [215/300], train_loss: 1.437937, valid_loss: 0.194171, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:55:52.042251: iter: [216/300], train_loss: 1.443298, valid_loss: 0.195794, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:57:10.100698: iter: [217/300], train_loss: 1.446394, valid_loss: 0.194532, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:58:29.407154: iter: [218/300], train_loss: 1.441426, valid_loss: 0.192970, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:59:49.367381: iter: [219/300], train_loss: 1.440128, valid_loss: 0.190665, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:01:09.072958: iter: [220/300], train_loss: 1.436169, valid_loss: 0.192842, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:02:28.589465: iter: [221/300], train_loss: 1.438144, valid_loss: 0.190132, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:03:47.916342: iter: [222/300], train_loss: 1.439705, valid_loss: 0.194320, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:05:06.557861: iter: [223/300], train_loss: 1.438935, valid_loss: 0.194306, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:06:24.916001: iter: [224/300], train_loss: 1.444430, valid_loss: 0.193444, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:07:43.034476: iter: [225/300], train_loss: 1.421744, valid_loss: 0.192004, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:09:00.769962: iter: [226/300], train_loss: 1.419185, valid_loss: 0.192069, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:10:20.319388: iter: [227/300], train_loss: 1.420043, valid_loss: 0.191716, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:11:47.608696: iter: [228/300], train_loss: 1.420142, valid_loss: 0.191386, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:13:16.173909: iter: [229/300], train_loss: 1.421827, valid_loss: 0.191083, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:14:44.340419: iter: [230/300], train_loss: 1.420559, valid_loss: 0.191739, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:16:12.991152: iter: [231/300], train_loss: 1.419694, valid_loss: 0.191636, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:17:41.413924: iter: [232/300], train_loss: 1.418617, valid_loss: 0.193523, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:19:09.976961: iter: [233/300], train_loss: 1.419258, valid_loss: 0.192003, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:20:36.966531: iter: [234/300], train_loss: 1.419044, valid_loss: 0.191693, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:22:04.845284: iter: [235/300], train_loss: 1.420347, valid_loss: 0.190334, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:23:33.225059: iter: [236/300], train_loss: 1.419966, valid_loss: 0.191281, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:25:00.752335: iter: [237/300], train_loss: 1.419663, valid_loss: 0.190627, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:26:30.297145: iter: [238/300], train_loss: 1.418117, valid_loss: 0.191213, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:27:59.027659: iter: [239/300], train_loss: 1.417137, valid_loss: 0.189810, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:29:26.523333: iter: [240/300], train_loss: 1.418904, valid_loss: 0.191302, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:30:55.106267: iter: [241/300], train_loss: 1.418891, valid_loss: 0.190754, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:32:22.234464: iter: [242/300], train_loss: 1.418343, valid_loss: 0.190343, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:33:53.548493: iter: [243/300], train_loss: 1.420461, valid_loss: 0.190504, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:35:20.286291: iter: [244/300], train_loss: 1.417624, valid_loss: 0.193166, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:36:48.244295: iter: [245/300], train_loss: 1.418600, valid_loss: 0.190875, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:38:14.230705: iter: [246/300], train_loss: 1.417753, valid_loss: 0.191592, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:39:39.879968: iter: [247/300], train_loss: 1.417819, valid_loss: 0.192199, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:41:06.471941: iter: [248/300], train_loss: 1.417282, valid_loss: 0.190959, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:42:32.194705: iter: [249/300], train_loss: 1.418105, valid_loss: 0.190760, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:43:57.415268: iter: [250/300], train_loss: 1.417931, valid_loss: 0.192053, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:45:24.637462: iter: [251/300], train_loss: 1.417544, valid_loss: 0.191118, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:46:48.905090: iter: [252/300], train_loss: 1.417727, valid_loss: 0.191143, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:48:13.512973: iter: [253/300], train_loss: 1.418538, valid_loss: 0.191772, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:49:38.447636: iter: [254/300], train_loss: 1.417418, valid_loss: 0.192326, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:51:04.289006: iter: [255/300], train_loss: 1.418365, valid_loss: 0.191366, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:52:27.429712: iter: [256/300], train_loss: 1.416231, valid_loss: 0.190953, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:53:49.338954: iter: [257/300], train_loss: 1.418057, valid_loss: 0.192617, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:55:11.157510: iter: [258/300], train_loss: 1.416748, valid_loss: 0.191885, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:56:33.434383: iter: [259/300], train_loss: 1.417695, valid_loss: 0.190773, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:57:56.491755: iter: [260/300], train_loss: 1.420098, valid_loss: 0.190487, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 16:59:17.658175: iter: [261/300], train_loss: 1.416316, valid_loss: 0.191419, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:00:37.171119: iter: [262/300], train_loss: 1.415771, valid_loss: 0.190411, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:01:57.612331: iter: [263/300], train_loss: 1.417774, valid_loss: 0.190216, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:03:17.859653: iter: [264/300], train_loss: 1.417472, valid_loss: 0.190863, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:04:37.290425: iter: [265/300], train_loss: 1.416026, valid_loss: 0.190128, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:05:55.693387: iter: [266/300], train_loss: 1.415991, valid_loss: 0.191583, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:07:14.080151: iter: [267/300], train_loss: 1.417033, valid_loss: 0.190866, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:08:32.836858: iter: [268/300], train_loss: 1.416792, valid_loss: 0.191835, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:09:51.165127: iter: [269/300], train_loss: 1.416685, valid_loss: 0.190399, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:11:09.132379: iter: [270/300], train_loss: 1.414778, valid_loss: 0.192006, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:12:28.943247: iter: [271/300], train_loss: 1.414038, valid_loss: 0.191840, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:13:57.353442: iter: [272/300], train_loss: 1.413551, valid_loss: 0.192163, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:15:24.934235: iter: [273/300], train_loss: 1.413662, valid_loss: 0.190670, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:16:54.224745: iter: [274/300], train_loss: 1.415261, valid_loss: 0.190677, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:18:22.992719: iter: [275/300], train_loss: 1.413863, valid_loss: 0.190915, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:19:50.941922: iter: [276/300], train_loss: 1.415312, valid_loss: 0.190656, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:21:18.051954: iter: [277/300], train_loss: 1.414169, valid_loss: 0.190999, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:22:46.090003: iter: [278/300], train_loss: 1.413383, valid_loss: 0.190509, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:24:15.314274: iter: [279/300], train_loss: 1.413435, valid_loss: 0.190822, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:25:43.646188: iter: [280/300], train_loss: 1.414420, valid_loss: 0.192231, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:27:12.794291: iter: [281/300], train_loss: 1.412675, valid_loss: 0.190767, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:28:40.890166: iter: [282/300], train_loss: 1.413693, valid_loss: 0.190789, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:30:10.584550: iter: [283/300], train_loss: 1.415020, valid_loss: 0.191149, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:31:39.039638: iter: [284/300], train_loss: 1.414414, valid_loss: 0.191123, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:33:08.350403: iter: [285/300], train_loss: 1.415148, valid_loss: 0.191607, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:34:35.744390: iter: [286/300], train_loss: 1.413953, valid_loss: 0.190933, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:36:08.122606: iter: [287/300], train_loss: 1.413897, valid_loss: 0.190905, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:37:35.880478: iter: [288/300], train_loss: 1.414570, valid_loss: 0.192266, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:39:05.820621: iter: [289/300], train_loss: 1.413116, valid_loss: 0.191588, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:40:34.594429: iter: [290/300], train_loss: 1.414101, valid_loss: 0.192073, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:42:02.104327: iter: [291/300], train_loss: 1.415149, valid_loss: 0.190799, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:43:29.676410: iter: [292/300], train_loss: 1.415333, valid_loss: 0.190630, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:44:57.437104: iter: [293/300], train_loss: 1.413280, valid_loss: 0.190800, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:46:23.994232: iter: [294/300], train_loss: 1.414475, valid_loss: 0.192015, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:47:49.382068: iter: [295/300], train_loss: 1.413768, valid_loss: 0.192931, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:49:15.441141: iter: [296/300], train_loss: 1.413919, valid_loss: 0.191124, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:50:42.161926: iter: [297/300], train_loss: 1.413470, valid_loss: 0.190644, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:52:06.153255: iter: [298/300], train_loss: 1.414497, valid_loss: 0.190960, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:53:31.126035: iter: [299/300], train_loss: 1.414267, valid_loss: 0.190735, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 17:54:55.663519: iter: [300/300], train_loss: 1.414887, valid_loss: 0.190842, best_valid_loss: 0.188792, lr: 0.00100
