2024-04-08 15:30:17.680162: [training]
2024-04-08 15:31:56.589929: iter: [1/300], train_loss: 12.446662, valid_loss: 0.549931, best_valid_loss: 0.549931, lr: 0.00100
2024-04-08 20:10:32.574071: iter: [199/300], train_loss: 1.457044, valid_loss: 0.193826, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:11:50.456707: iter: [200/300], train_loss: 1.459165, valid_loss: 0.195272, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:13:08.074327: iter: [201/300], train_loss: 1.461310, valid_loss: 0.193472, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:14:26.096293: iter: [202/300], train_loss: 1.457192, valid_loss: 0.196391, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:15:43.948545: iter: [203/300], train_loss: 1.453639, valid_loss: 0.196691, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:17:02.004547: iter: [204/300], train_loss: 1.456483, valid_loss: 0.196583, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:18:19.554200: iter: [205/300], train_loss: 1.453935, valid_loss: 0.197164, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:19:37.609472: iter: [206/300], train_loss: 1.460635, valid_loss: 0.194769, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:20:55.468902: iter: [207/300], train_loss: 1.453395, valid_loss: 0.195089, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:22:13.186313: iter: [208/300], train_loss: 1.454501, valid_loss: 0.193364, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:23:31.459051: iter: [209/300], train_loss: 1.452535, valid_loss: 0.194234, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:24:49.442115: iter: [210/300], train_loss: 1.452001, valid_loss: 0.195299, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:26:16.560438: iter: [211/300], train_loss: 1.452286, valid_loss: 0.194249, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:27:46.493327: iter: [212/300], train_loss: 1.457966, valid_loss: 0.193386, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:29:14.502037: iter: [213/300], train_loss: 1.449322, valid_loss: 0.195061, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:30:43.378858: iter: [214/300], train_loss: 1.451886, valid_loss: 0.195913, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:32:12.314473: iter: [215/300], train_loss: 1.451517, valid_loss: 0.194802, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:33:40.504691: iter: [216/300], train_loss: 1.452291, valid_loss: 0.204384, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:35:09.428355: iter: [217/300], train_loss: 1.452927, valid_loss: 0.193776, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:36:38.542928: iter: [218/300], train_loss: 1.453155, valid_loss: 0.194599, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:38:07.322751: iter: [219/300], train_loss: 1.446758, valid_loss: 0.195829, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:39:35.457597: iter: [220/300], train_loss: 1.449913, valid_loss: 0.196361, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:41:03.566532: iter: [221/300], train_loss: 1.449441, valid_loss: 0.195414, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:42:32.675044: iter: [222/300], train_loss: 1.447448, valid_loss: 0.196678, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:43:59.561402: iter: [223/300], train_loss: 1.451454, valid_loss: 0.196021, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:45:26.713054: iter: [224/300], train_loss: 1.446487, valid_loss: 0.196058, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:46:54.888232: iter: [225/300], train_loss: 1.431247, valid_loss: 0.194473, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:48:22.414338: iter: [226/300], train_loss: 1.428712, valid_loss: 0.195217, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:49:50.808795: iter: [227/300], train_loss: 1.428386, valid_loss: 0.194409, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:51:19.040505: iter: [228/300], train_loss: 1.429445, valid_loss: 0.194791, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:52:46.290562: iter: [229/300], train_loss: 1.428721, valid_loss: 0.194168, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:54:11.064526: iter: [230/300], train_loss: 1.429493, valid_loss: 0.194423, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:55:35.947720: iter: [231/300], train_loss: 1.429099, valid_loss: 0.194392, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:57:02.367386: iter: [232/300], train_loss: 1.427677, valid_loss: 0.196141, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:58:26.151604: iter: [233/300], train_loss: 1.427613, valid_loss: 0.194855, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 20:59:50.592084: iter: [234/300], train_loss: 1.426980, valid_loss: 0.194416, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:01:15.966172: iter: [235/300], train_loss: 1.427266, valid_loss: 0.194009, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:02:40.155424: iter: [236/300], train_loss: 1.427753, valid_loss: 0.194394, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:04:02.003606: iter: [237/300], train_loss: 1.428499, valid_loss: 0.194195, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:05:24.269044: iter: [238/300], train_loss: 1.428029, valid_loss: 0.194836, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:06:47.683755: iter: [239/300], train_loss: 1.427890, valid_loss: 0.194182, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:08:10.340316: iter: [240/300], train_loss: 1.426551, valid_loss: 0.194580, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:09:32.953086: iter: [241/300], train_loss: 1.427479, valid_loss: 0.194496, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:10:53.404661: iter: [242/300], train_loss: 1.426871, valid_loss: 0.194399, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:12:13.339750: iter: [243/300], train_loss: 1.427034, valid_loss: 0.194395, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:13:33.879342: iter: [244/300], train_loss: 1.426125, valid_loss: 0.195431, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:14:54.188876: iter: [245/300], train_loss: 1.427298, valid_loss: 0.194425, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:16:14.372079: iter: [246/300], train_loss: 1.428348, valid_loss: 0.195797, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:17:33.393763: iter: [247/300], train_loss: 1.427987, valid_loss: 0.195124, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:18:52.679587: iter: [248/300], train_loss: 1.426613, valid_loss: 0.194658, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:20:12.137706: iter: [249/300], train_loss: 1.426559, valid_loss: 0.194028, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:21:31.777714: iter: [250/300], train_loss: 1.427847, valid_loss: 0.194742, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:22:49.409451: iter: [251/300], train_loss: 1.426421, valid_loss: 0.194922, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:24:07.221996: iter: [252/300], train_loss: 1.425565, valid_loss: 0.194661, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:25:24.780270: iter: [253/300], train_loss: 1.425621, valid_loss: 0.194679, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:26:42.373196: iter: [254/300], train_loss: 1.426676, valid_loss: 0.194835, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:28:00.433465: iter: [255/300], train_loss: 1.426670, valid_loss: 0.194725, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:29:18.134115: iter: [256/300], train_loss: 1.425510, valid_loss: 0.194402, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:30:35.337750: iter: [257/300], train_loss: 1.426229, valid_loss: 0.195422, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:31:52.206139: iter: [258/300], train_loss: 1.425742, valid_loss: 0.194592, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:33:09.256754: iter: [259/300], train_loss: 1.425938, valid_loss: 0.193995, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:34:26.461762: iter: [260/300], train_loss: 1.425910, valid_loss: 0.194140, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:35:43.667668: iter: [261/300], train_loss: 1.424692, valid_loss: 0.194633, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:37:00.393952: iter: [262/300], train_loss: 1.425434, valid_loss: 0.194424, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:38:17.542741: iter: [263/300], train_loss: 1.426309, valid_loss: 0.194460, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:39:34.437229: iter: [264/300], train_loss: 1.426636, valid_loss: 0.196699, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:40:51.616591: iter: [265/300], train_loss: 1.425485, valid_loss: 0.194349, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:42:08.906836: iter: [266/300], train_loss: 1.425271, valid_loss: 0.195630, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:43:25.802228: iter: [267/300], train_loss: 1.425321, valid_loss: 0.194877, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:44:42.621374: iter: [268/300], train_loss: 1.425123, valid_loss: 0.195923, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:45:59.677760: iter: [269/300], train_loss: 1.424857, valid_loss: 0.194720, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:47:16.646542: iter: [270/300], train_loss: 1.424001, valid_loss: 0.195648, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:48:33.958324: iter: [271/300], train_loss: 1.423111, valid_loss: 0.195464, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:49:51.314515: iter: [272/300], train_loss: 1.424243, valid_loss: 0.195366, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:51:08.424410: iter: [273/300], train_loss: 1.424099, valid_loss: 0.194269, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:52:25.673626: iter: [274/300], train_loss: 1.422536, valid_loss: 0.194532, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:53:42.893431: iter: [275/300], train_loss: 1.422825, valid_loss: 0.194556, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:54:59.995303: iter: [276/300], train_loss: 1.423117, valid_loss: 0.194347, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:56:17.351844: iter: [277/300], train_loss: 1.422792, valid_loss: 0.194692, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:57:34.346586: iter: [278/300], train_loss: 1.423446, valid_loss: 0.193999, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 21:58:51.375024: iter: [279/300], train_loss: 1.422996, valid_loss: 0.194359, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:00:08.711631: iter: [280/300], train_loss: 1.423629, valid_loss: 0.195352, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:01:25.509938: iter: [281/300], train_loss: 1.423312, valid_loss: 0.194580, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:02:42.553777: iter: [282/300], train_loss: 1.421808, valid_loss: 0.194142, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:03:59.623922: iter: [283/300], train_loss: 1.422388, valid_loss: 0.194568, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:05:16.309396: iter: [284/300], train_loss: 1.424328, valid_loss: 0.194656, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:06:33.190506: iter: [285/300], train_loss: 1.423450, valid_loss: 0.194687, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:07:50.203830: iter: [286/300], train_loss: 1.422036, valid_loss: 0.194508, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:09:07.268745: iter: [287/300], train_loss: 1.423987, valid_loss: 0.194634, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:10:24.405815: iter: [288/300], train_loss: 1.423837, valid_loss: 0.195037, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:11:41.147985: iter: [289/300], train_loss: 1.422297, valid_loss: 0.194947, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:12:57.861477: iter: [290/300], train_loss: 1.422413, valid_loss: 0.197564, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:14:14.663341: iter: [291/300], train_loss: 1.423434, valid_loss: 0.194331, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:15:31.735843: iter: [292/300], train_loss: 1.422631, valid_loss: 0.194078, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:16:48.831553: iter: [293/300], train_loss: 1.422252, valid_loss: 0.194667, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:18:06.034965: iter: [294/300], train_loss: 1.422540, valid_loss: 0.195256, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:19:23.289331: iter: [295/300], train_loss: 1.422125, valid_loss: 0.196312, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:20:40.034522: iter: [296/300], train_loss: 1.422757, valid_loss: 0.194521, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:21:56.857140: iter: [297/300], train_loss: 1.422682, valid_loss: 0.194146, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:23:13.800567: iter: [298/300], train_loss: 1.423082, valid_loss: 0.194616, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:24:30.926456: iter: [299/300], train_loss: 1.422699, valid_loss: 0.194023, best_valid_loss: 0.192202, lr: 0.00100
2024-04-08 22:25:48.220379: iter: [300/300], train_loss: 1.422285, valid_loss: 0.194454, best_valid_loss: 0.192202, lr: 0.00100

