2024-07-18 18:29:21.052938: [training]
2024-07-18 20:04:02.357888: [training]
2024-07-18 20:05:27.000675: iter: [1/300], train_loss: 14.789192, valid_loss: 1.537066, best_valid_loss: 1.537066, lr: 0.00100
2024-07-19 00:26:53.620065: iter: [198/300], train_loss: 1.462051, valid_loss: 0.189887, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:28:13.209165: iter: [199/300], train_loss: 1.461179, valid_loss: 0.187594, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:29:32.466166: iter: [200/300], train_loss: 1.460580, valid_loss: 0.190316, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:30:51.743711: iter: [201/300], train_loss: 1.463510, valid_loss: 0.189170, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:32:11.203867: iter: [202/300], train_loss: 1.464700, valid_loss: 0.191129, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:33:30.391245: iter: [203/300], train_loss: 1.459984, valid_loss: 0.189490, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:34:49.647473: iter: [204/300], train_loss: 1.465703, valid_loss: 0.189913, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:36:08.674653: iter: [205/300], train_loss: 1.462524, valid_loss: 0.188355, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:37:27.929267: iter: [206/300], train_loss: 1.460065, valid_loss: 0.187912, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:38:46.807503: iter: [207/300], train_loss: 1.456235, valid_loss: 0.188621, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:40:05.899060: iter: [208/300], train_loss: 1.456732, valid_loss: 0.187695, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:41:25.043338: iter: [209/300], train_loss: 1.461486, valid_loss: 0.190068, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:42:44.275435: iter: [210/300], train_loss: 1.457059, valid_loss: 0.187500, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:44:03.219594: iter: [211/300], train_loss: 1.459014, valid_loss: 0.188225, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:45:22.449009: iter: [212/300], train_loss: 1.461925, valid_loss: 0.188026, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:46:41.637442: iter: [213/300], train_loss: 1.458787, valid_loss: 0.188548, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:48:00.761465: iter: [214/300], train_loss: 1.456378, valid_loss: 0.187666, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:49:20.076243: iter: [215/300], train_loss: 1.455128, valid_loss: 0.190435, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:50:39.456515: iter: [216/300], train_loss: 1.458630, valid_loss: 0.189489, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:51:58.904099: iter: [217/300], train_loss: 1.459758, valid_loss: 0.187653, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:53:18.174287: iter: [218/300], train_loss: 1.456424, valid_loss: 0.187674, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:54:37.488279: iter: [219/300], train_loss: 1.456859, valid_loss: 0.188727, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:55:56.920415: iter: [220/300], train_loss: 1.457584, valid_loss: 0.187706, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:57:15.930647: iter: [221/300], train_loss: 1.457387, valid_loss: 0.187875, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:58:35.241333: iter: [222/300], train_loss: 1.456604, valid_loss: 0.189202, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 00:59:54.173310: iter: [223/300], train_loss: 1.454524, valid_loss: 0.189081, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:01:13.464414: iter: [224/300], train_loss: 1.456855, valid_loss: 0.188028, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:02:32.568605: iter: [225/300], train_loss: 1.440660, valid_loss: 0.186891, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:03:51.904959: iter: [226/300], train_loss: 1.438375, valid_loss: 0.188006, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:05:10.894099: iter: [227/300], train_loss: 1.438480, valid_loss: 0.187068, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:06:29.816729: iter: [228/300], train_loss: 1.438365, valid_loss: 0.187159, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:07:48.722952: iter: [229/300], train_loss: 1.438869, valid_loss: 0.186979, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:09:07.852311: iter: [230/300], train_loss: 1.439068, valid_loss: 0.187322, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:10:27.293497: iter: [231/300], train_loss: 1.437274, valid_loss: 0.187110, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:11:46.489986: iter: [232/300], train_loss: 1.437083, valid_loss: 0.188704, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:13:05.551434: iter: [233/300], train_loss: 1.438142, valid_loss: 0.187194, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:14:25.108087: iter: [234/300], train_loss: 1.438273, valid_loss: 0.186915, best_valid_loss: 0.186828, lr: 0.00100
2024-07-19 01:15:44.693701: iter: [235/300], train_loss: 1.436964, valid_loss: 0.186651, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:17:04.675058: iter: [236/300], train_loss: 1.438415, valid_loss: 0.187513, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:18:23.804291: iter: [237/300], train_loss: 1.437126, valid_loss: 0.187156, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:19:43.589228: iter: [238/300], train_loss: 1.438119, valid_loss: 0.187294, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:21:02.871616: iter: [239/300], train_loss: 1.437550, valid_loss: 0.187087, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:22:22.283381: iter: [240/300], train_loss: 1.436308, valid_loss: 0.186845, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:23:41.658317: iter: [241/300], train_loss: 1.437026, valid_loss: 0.187201, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:25:00.991472: iter: [242/300], train_loss: 1.438037, valid_loss: 0.187029, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:26:20.322474: iter: [243/300], train_loss: 1.436956, valid_loss: 0.187188, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:27:40.000612: iter: [244/300], train_loss: 1.437497, valid_loss: 0.188207, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:28:59.572711: iter: [245/300], train_loss: 1.437284, valid_loss: 0.187213, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:30:18.976339: iter: [246/300], train_loss: 1.438597, valid_loss: 0.188333, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:31:38.153982: iter: [247/300], train_loss: 1.437559, valid_loss: 0.186989, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:32:57.547111: iter: [248/300], train_loss: 1.436923, valid_loss: 0.187070, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:34:17.098493: iter: [249/300], train_loss: 1.436603, valid_loss: 0.186887, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:35:36.689003: iter: [250/300], train_loss: 1.437069, valid_loss: 0.187047, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:36:56.303365: iter: [251/300], train_loss: 1.437198, valid_loss: 0.187612, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:38:15.870395: iter: [252/300], train_loss: 1.437030, valid_loss: 0.186966, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:39:35.128472: iter: [253/300], train_loss: 1.436579, valid_loss: 0.187204, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:40:54.314713: iter: [254/300], train_loss: 1.437325, valid_loss: 0.187329, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:42:13.844266: iter: [255/300], train_loss: 1.437598, valid_loss: 0.187364, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:43:33.323922: iter: [256/300], train_loss: 1.435930, valid_loss: 0.186888, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:44:52.518046: iter: [257/300], train_loss: 1.437504, valid_loss: 0.187529, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:46:12.105898: iter: [258/300], train_loss: 1.435704, valid_loss: 0.186754, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:47:31.684520: iter: [259/300], train_loss: 1.436931, valid_loss: 0.187413, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:48:51.314256: iter: [260/300], train_loss: 1.436803, valid_loss: 0.186969, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:50:10.694807: iter: [261/300], train_loss: 1.436431, valid_loss: 0.187048, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:51:30.014594: iter: [262/300], train_loss: 1.436648, valid_loss: 0.187061, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:52:49.831367: iter: [263/300], train_loss: 1.437897, valid_loss: 0.187300, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:54:09.360712: iter: [264/300], train_loss: 1.436088, valid_loss: 0.187658, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:55:28.875169: iter: [265/300], train_loss: 1.435539, valid_loss: 0.187285, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:56:48.457191: iter: [266/300], train_loss: 1.435938, valid_loss: 0.187952, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:58:07.847165: iter: [267/300], train_loss: 1.437075, valid_loss: 0.187239, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 01:59:27.527641: iter: [268/300], train_loss: 1.436541, valid_loss: 0.187894, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:00:46.876261: iter: [269/300], train_loss: 1.436605, valid_loss: 0.186922, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:02:06.646290: iter: [270/300], train_loss: 1.434516, valid_loss: 0.188123, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:03:25.855438: iter: [271/300], train_loss: 1.434670, valid_loss: 0.187763, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:04:45.254419: iter: [272/300], train_loss: 1.434065, valid_loss: 0.187727, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:06:04.042169: iter: [273/300], train_loss: 1.435084, valid_loss: 0.186662, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:07:23.172651: iter: [274/300], train_loss: 1.434959, valid_loss: 0.187176, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:08:42.496218: iter: [275/300], train_loss: 1.434453, valid_loss: 0.186933, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:10:01.781439: iter: [276/300], train_loss: 1.434146, valid_loss: 0.186769, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:11:21.145501: iter: [277/300], train_loss: 1.433632, valid_loss: 0.187030, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:12:40.705241: iter: [278/300], train_loss: 1.434508, valid_loss: 0.186830, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:14:00.128447: iter: [279/300], train_loss: 1.434222, valid_loss: 0.186937, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:15:19.400188: iter: [280/300], train_loss: 1.433765, valid_loss: 0.187640, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:16:39.099534: iter: [281/300], train_loss: 1.433498, valid_loss: 0.187008, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:17:58.528458: iter: [282/300], train_loss: 1.434480, valid_loss: 0.186735, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:19:18.143303: iter: [283/300], train_loss: 1.433380, valid_loss: 0.187323, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:20:37.646246: iter: [284/300], train_loss: 1.434261, valid_loss: 0.187385, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:21:57.055534: iter: [285/300], train_loss: 1.434622, valid_loss: 0.187332, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:23:16.353016: iter: [286/300], train_loss: 1.434163, valid_loss: 0.187008, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:24:35.923154: iter: [287/300], train_loss: 1.434716, valid_loss: 0.187284, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:25:55.212924: iter: [288/300], train_loss: 1.434625, valid_loss: 0.187506, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:27:14.317515: iter: [289/300], train_loss: 1.434325, valid_loss: 0.187346, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:28:34.066433: iter: [290/300], train_loss: 1.433579, valid_loss: 0.188978, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:29:53.151499: iter: [291/300], train_loss: 1.434346, valid_loss: 0.186767, best_valid_loss: 0.186651, lr: 0.00100
2024-07-19 02:31:13.150006: iter: [292/300], train_loss: 1.434751, valid_loss: 0.186650, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:32:32.609774: iter: [293/300], train_loss: 1.434060, valid_loss: 0.186854, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:33:52.100463: iter: [294/300], train_loss: 1.433391, valid_loss: 0.187765, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:35:11.534301: iter: [295/300], train_loss: 1.434377, valid_loss: 0.188819, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:36:30.763422: iter: [296/300], train_loss: 1.434119, valid_loss: 0.186734, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:37:49.957308: iter: [297/300], train_loss: 1.434017, valid_loss: 0.186799, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:39:09.821712: iter: [298/300], train_loss: 1.434135, valid_loss: 0.187015, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:40:28.874314: iter: [299/300], train_loss: 1.434409, valid_loss: 0.186820, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 02:41:48.186777: iter: [300/300], train_loss: 1.433388, valid_loss: 0.187090, best_valid_loss: 0.186650, lr: 0.00100
2024-07-19 10:47:41.012831: [training]
